date,soc_start_kWh,soc_end_kWh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_grid_kWh,emergency_grid_kWh,emergency_intervals,charge_kWh,discharge_kWh,surplus_kWh,solve_time_s
2025-03-27,8550.0,3999.3171,35727.00358854901,8027.787977360828,43754.791565909836,57936.36858,2098.5772483333317,16,16472.634955,17438.4489338,2283.770407133335,0.17447379999794066
2025-03-28,3999.3171,3733.7366,14183.667541808201,2888.071178821997,17071.738720630197,27963.927967999996,897.5111443333325,16,14259.88765,11789.5314708,15569.202166466666,0.16753480000625132
2025-03-29,3733.7366,8550.0,16520.3255726604,3247.7405543013297,19768.06612696173,33438.580994,935.8861526666658,16,19636.614479999997,11571.0206884,18601.66417173333,0.1552802000005613
2025-03-30,8550.0,8550.0,36282.2973527106,6095.002358070329,42377.29971078093,60413.106769000005,1651.1144139999988,20,21380.946213000003,17318.566447999998,2656.221718000002,0.17545949999475852
2025-03-31,8550.0,8550.0,35975.347778530704,13098.23666071983,49073.58443925053,59902.63612699999,3449.6245519999993,18,21341.86150052,17286.907831,2345.917526146669,0.17563689999951748
2025-04-01,8550.0,8550.0,35881.0958689725,18137.434561750757,54018.53043072326,59833.961725,5762.582533633331,20,21074.0489166,17069.9796813,1383.6235066666661,0.16454280000471044
2025-04-02,8550.0,8550.0,35930.03999108,24193.765188164492,60123.80517924449,59872.396290000004,6239.536817999998,14,20691.266609,16759.925993,1745.2570920000019,0.15238500000123167
2025-04-03,8550.0,3402.8346,33999.4306574267,8465.365569118992,42464.796226545695,55065.331594,2075.986173666665,17,15055.015634,16827.01153881,3049.7834058099997,0.16024130000005243
2025-04-04,3402.8346,3372.9479,13848.009011050399,2717.967956749666,16565.976967800067,27410.45255,851.9265473333332,11,13906.771245999998,11291.382697000001,19216.188298333334,0.1270954999999958
2025-04-05,3372.9479,8550.0,16415.01452521822,6462.439405438333,22877.453930656553,33461.8900182,1694.291453333333,15,19615.6865,11229.359206,14725.7391942,0.3195290000003297
2025-04-06,8550.0,8550.0,36114.036481779694,3762.1097161643293,39876.14619794402,60548.10481999999,1030.787723999999,18,20754.7191533,16811.322585,3225.4197090333346,0.22778809999726946
2025-04-07,8550.0,8550.0,35887.7284915508,4475.876521804662,40363.60501335546,60142.304818,1371.5622149999986,15,20602.9315562,16688.374609,4356.590802466668,0.19303179999405984
2025-04-08,8550.0,8550.0,35736.471532115596,7726.786736610323,43463.25826872592,59896.775604,1806.3344409999975,20,20619.952676,16702.16172,3432.1254723333345,0.15128639999602456
2025-04-09,8550.0,8550.0,35459.0007544094,17638.81936571467,53097.820120124066,59304.193141,4865.757527666667,13,20711.251623,16776.113887,1100.501916000001,0.1418028000043705
2025-04-10,8550.0,3245.7249,33200.024731351004,8013.961170174829,41213.98590152583,53654.1475,1899.8454739999988,17,14656.138156,16645.319553,3082.5364710000013,0.14347909999924013
2025-04-11,3245.7249,3157.6888,13523.7714780107,3063.599112018332,16587.370590029033,27018.38919,914.9332533333328,10,13613.51865,11106.182553,20109.336179666665,0.14344539999729022
2025-04-12,3157.6888,8550.0,16257.9558856244,4301.706210574001,20559.6620961984,33381.0649,1236.3898420000005,15,19574.137981,11001.971726099999,17020.1279371,0.14133120000042254
2025-04-13,8550.0,8550.0,35094.8214369168,7289.515348901161,42384.336785817955,58740.239837999994,1770.1022173333322,16,20050.506386,16240.9101984,2424.387384400002,0.15661149999505142
2025-04-14,8550.0,8550.0,34794.7315278448,4818.390439086328,39613.121966931125,58296.442053,1395.2262749999986,20,19847.262296300003,16076.282477,3392.6567087000008,0.17143129999749362
2025-04-15,8550.0,8550.0,35009.41517697919,4866.204573109065,39875.619750088255,58599.859978,1128.1731432999995,17,19910.88182052,16127.8142697,5805.536737146667,0.1592813000024762
2025-04-16,8550.0,8550.0,34646.9764409218,10071.990180144829,44718.966621066626,58032.226942,2853.308372999999,19,19732.926376000003,15983.670385999998,1356.6873750000022,0.14940239999850746
2025-04-17,8550.0,2924.6782,31945.3610471308,5805.052805163162,37750.41385229396,51641.701646999994,1365.5094779999986,18,13502.906332,16000.1437723,2636.106215300001,0.15476459999626968
2025-04-18,2924.6782,2757.859,13153.680375697098,2062.438156428331,15216.118532125429,26486.810971,652.6519299999991,12,13165.038763,10813.818679,18434.125633666663,0.17922339999495307
2025-04-19,2757.859,8550.0,15902.1656074366,1537.399191983,17439.5647994196,33035.108778,495.3019280000002,12,19642.077299999997,10697.155751999999,17800.809907999996,0.18372070000623353
2025-04-20,8550.0,8550.0,34236.0825236346,6899.144552711163,41135.22707634576,57540.449734,1586.974239499999,15,19818.1769275,16052.723328,3404.2254906666694,0.16266730000643292
2025-04-21,8550.0,8550.0,33857.118884662705,2799.7739902134954,36656.8928748762,57072.387779000004,867.4274703333324,15,19999.6641136,16199.727965,5622.9687174,0.1488424999988638
2025-04-22,8550.0,8550.0,33918.0231610976,6418.94149764047,40336.96465873807,56766.565004000004,1899.0510926069994,20,19794.759421000002,16033.755167393,2751.682526333335,0.15259050000167917
2025-04-23,8550.0,8550.0,34023.200621299,4895.0729652908285,38918.27358658983,57226.77760000001,1468.9790076666652,18,19793.145352,16032.4477778,3535.142316800002,0.16442780000215862
2025-04-24,8550.0,2518.9997,30853.999774461397,1884.847660328327,32738.847434789725,49891.710861,476.7814466666655,17,13048.934299,15997.537090999998,6226.988399666669,0.14198729999770876
2025-04-25,2518.9997,2401.2251,12544.154624607101,1912.7069998756672,14456.861624482768,25663.54017,504.48669566666666,16,12777.773559999998,10455.9937125,21845.889368166667,0.1483375999960117
2025-04-26,2401.2251,8550.0,15468.6576533599,4208.688579792166,19677.346233152064,32591.985901,1045.0795489999996,18,19587.55447,10332.021726,24311.339072666666,0.14989449999848148
2025-04-27,8550.0,7950.0,31680.7312805478,8568.924479214727,40249.65575976253,52962.075399,2052.7734067333317,18,18418.992491,15459.3839536,3481.7690850000013,0.17018819999793777
2025-04-28,7950.0,7950.0,31848.6473652419,30746.2946561266,62594.9420213685,53267.151285,8003.023486599999,18,18964.7475826,15361.445597999998,1044.905470333335,0.15882760000386043
2025-04-29,7950.0,8311.7171,32801.042511669,4295.013839992962,37096.056351661966,55017.195418999996,1089.9702575666656,15,19396.749113899998,15385.821456,4663.024302000002,0.16228060000139521
2025-04-30,8311.7171,7950.0,32273.130525059798,7838.686634326663,40111.81715938646,53749.341014000005,2351.8544233333323,11,18332.043162,15174.500358,4686.798200000002,0.1716725000005681
2025-05-01,7950.0,2206.099,29543.1344584557,18871.226890246187,48414.36134870189,47239.975770000005,4072.547272299997,12,12313.0833523,15143.108428,3131.169318,0.17154139999911422
2025-05-02,2206.099,2188.1071,12488.7814860802,27446.47568785333,39935.257173933525,25548.322568999996,6197.541917333333,10,12647.3143274,10260.517347,15068.747422600001,0.12748629999987315
2025-05-03,2188.1071,8513.3438,15679.0609776184,13471.615750743164,29150.676728361563,32897.044926,2854.012034333333,17,19686.611362999996,10253.44226,17450.71620733333,0.14656499999546213
2025-05-04,8513.3438,8550.0,33422.4787116848,13330.90215625116,46753.380867935964,56293.40884199999,3121.8670976666654,10,19327.456345,15622.249104999999,3975.4013663333335,0.15651400000206195
2025-05-05,8550.0,8550.0,33631.60727778,22813.53258329982,56445.13986107982,56813.688135000004,4901.090626666664,12,18965.295374999998,15361.889333,3035.3659196666677,0.13776960000541294
2025-05-06,8550.0,8550.0,33356.280023113795,19775.13696412379,53131.416987237586,55985.260557,4357.303726466664,12,19068.587982,15445.5562942,3849.4502290000005,0.3412921000053757
2025-05-07,8550.0,8550.0,33615.7116381766,18920.97145898349,52536.683097160094,56792.478601,4031.2332743333313,15,19481.089588000003,15779.68258,2054.4589173333343,0.21140870000090217
2025-05-08,8550.0,2487.0857,31897.099904540402,14352.877547628761,46249.977452169165,51266.572231,3603.150098699998,12,13255.820888999999,16193.8377653,1981.226806000001,0.1658508999971673
2025-05-09,2487.0857,2371.8448,13276.6332484486,7383.18288455133,20659.816132999928,26592.864021,1509.5503996666657,13,12747.82748,10429.457115,17284.658205666663,0.1840736999947694
2025-05-10,2371.8448,8550.0,16150.714021492106,11237.546417078149,27388.260438570254,33476.50980333,2525.4227586700003,12,19678.527387000002,10379.267514,14581.627405666666,0.18211990000418155
2025-05-11,8550.0,8550.0,34678.2890572548,14337.144818016819,49015.433875271614,58403.476897,3268.7304589999967,14,19520.186059,15811.350777,2479.292990666667,0.15495339999324642
2025-05-12,8550.0,8550.0,35360.626223324,9981.62862431666,45342.25484764066,59691.56168,2627.3562766666655,13,19826.983447000002,16059.856636999999,6620.5959133333345,0.15189079999981914
2025-05-13,8550.0,8550.0,35039.046525385,6270.895117245993,41309.94164263099,58914.67658,1365.2787556666658,13,19121.7591905,15488.624995000002,3517.608373500003,0.1497832999957609
2025-05-14,8550.0,8550.0,35328.9850008474,6891.2833610666585,42220.26836191406,59518.787071,1502.6303499999983,10,18878.4563783,15291.549708999999,4420.3619683666675,0.13041940000402974
2025-05-15,8550.0,2076.2731,32697.505781056796,6159.348167296395,38856.85394835319,52401.371922000006,1566.8184247999986,14,11618.804346,15237.5856992,4821.913416666668,0.13155100000585662
2025-05-16,2076.2731,2164.1834,13629.142511266502,3560.568405954996,17189.7109172215,26868.26639,902.4145293333322,12,12576.106611000001,10107.527108999999,22586.594884000002,0.1351598000037484
2025-05-17,2164.1834,8550.0,16615.19519483062,10999.173469275998,27614.368664106616,33948.8377452,2389.1335383333335,17,19536.268460000003,10077.142542,16430.0462822,0.1298389000003226
2025-05-18,8550.0,8550.0,34859.300255279406,8697.18631190499,43556.486567184395,58119.063266,2385.078283999998,17,18367.8950005,14877.995002,3338.0734515000013,0.16689939999923809
2025-05-19,8550.0,8550.0,34883.1898533054,4815.163726067511,39698.35357937291,58323.236026,901.0759980999985,16,18480.9494011,14969.56905,8197.715123000002,0.14759849999973085
2025-05-20,8550.0,8550.0,34558.201536886205,10432.449346917361,44990.650883803566,57675.002735,2578.9954902333325,17,18645.060545,15102.499099100001,2184.0419626666685,0.12517659999866737
2025-05-21,8550.0,8550.0,34891.7401282142,8635.746421694485,43527.48654990869,58228.172062,2043.6600723966658,14,18565.71453873,15038.228792,5381.731104333335,0.12864979999721982
2025-05-22,8550.0,1830.8225,32223.573090748003,2505.498538329998,34729.071629078004,50788.72927,573.5383079999995,17,10934.106502999999,14903.8859535,4515.416211833337,0.14947409999876982
2025-05-23,1830.8225,1838.1528,14095.832160596088,3072.439511882554,17168.271672478644,27135.09609379,818.9667055433331,20,12152.08462,9836.5913035,19217.620599500002,0.18038330000126734
2025-05-24,1838.1528,8550.0,17478.1970856778,1781.4972254666643,19259.694311144463,34941.215416,481.3380799999993,11,19651.812436,9877.305654,21893.545330666668,0.1354877999983728
2025-05-25,8550.0,8550.0,35226.884919061,2708.024135178331,37934.90905423933,58045.462360000005,598.3545136666662,17,18376.200944,14884.722801,6607.328547333334,0.160304900004121
2025-05-26,8550.0,8421.4749,34742.2301260628,13390.94624274983,48133.17636881263,57083.602037000004,3628.7192583333326,13,17977.97283695,14677.830603999999,2832.346112383336,0.17017140000098152
2025-05-27,8421.4749,8550.0,35562.0969590258,2251.3312672258317,37813.428226251635,58674.317297,609.9044399999998,18,18577.5379693,14932.133193,6248.449660700002,0.12556779999431456
2025-05-28,8550.0,8550.0,35219.4237866794,9201.904032271508,44421.32781895091,57907.693651,2641.498976879999,15,18272.219903,14800.498148120001,4803.646773,0.14385689999471651
2025-05-29,8550.0,1835.6061,32428.841852613004,10882.958181349026,43311.800033962034,50764.54565,2675.126374533331,16,11026.6444142,14974.536461,3277.4405713333354,0.14248650000081398
2025-05-30,1835.6061,1869.6567,14669.472356682301,5836.632176242333,20506.104532924634,27816.863958,1459.0000853333331,13,12281.942477,9917.727914,20315.416213666664,0.12166799999977229
2025-05-31,1869.6567,8550.0,18128.854044626998,6354.983246257165,24483.837290884163,35665.40895,1562.8147343333326,14,19705.059793999997,9948.789489,19082.771829333335,0.13503169999603415
2025-06-01,8550.0,8550.0,36681.56526150377,57452.05717140514,94133.62243290892,60317.901718299996,14836.906041366665,6,19149.735119999998,15511.285477,291.5318166666671,0.16408949999458855
2025-06-02,8550.0,8550.0,37677.8088193616,47926.91898526065,85604.72780462225,62278.81153399999,11686.511184333329,6,18960.94802494,15358.367965,1721.9352083933336,0.17396419999568025
2025-06-03,8550.0,8550.0,38649.36934189349,34771.53913360197,73420.90847549547,63759.08740885,8438.90832268333,9,19484.669928900003,15782.582690700001,303.54165999999987,0.17413809999561636
2025-06-04,8550.0,8550.0,39807.96788549661,30135.41229108977,69943.38017658639,65881.95529829999,8303.60722403333,8,20372.712268000003,16501.896961,669.4863986666667,0.15198389999568462
2025-06-05,8550.0,2210.6523,37538.5444473572,32189.08738445348,69727.63183181068,59909.1386478,8577.506418533329,6,13848.908006000001,16923.0284387,411.4474823666669,0.1394328999958816
2025-06-06,2210.6523,2341.2145,15911.955249134699,40716.160637073655,56628.115886208354,29516.223329,10417.32598633333,7,12904.779459999998,10335.365338,6509.139793333333,0.21031809999840334
2025-06-07,2341.2145,8550.0,19360.0664583422,26276.13221836733,45636.19867670953,37176.218536,6866.117414999999,12,19820.22193,10466.472829,3562.073683333333,0.34637739999743644
2025-06-08,8550.0,8550.0,46927.168167668206,6942.243972906324,53869.41214057453,76366.630734,1932.5502959999976,14,22333.333250000003,18089.999936,8870.924449333334,0.1847983999978169
2025-06-09,8550.0,8550.0,46028.714384226376,13507.658475633089,59536.37285985946,75071.1898976,3548.265535399997,15,22335.915511900002,18092.091606,3442.9187937666675,0.14678669999557314
2025-06-10,8550.0,8550.0,46646.1266916116,11284.82630569566,57930.952997307264,75809.49253850001,3260.9757346666647,16,22333.333250000003,18089.999981,3208.690770833334,0.14140629999747034
2025-06-11,8550.0,8550.0,47103.698344535194,21622.859664031705,68726.5580085669,76768.656357,5138.209605099997,13,22345.5580443,18099.9020712,1576.7636723333344,0.16714170000341255
2025-06-12,8550.0,2960.0319,45443.4788224385,8678.98432411149,54122.463146549984,71533.8511047,2318.388263333331,18,16396.28155,18311.959409000003,3315.5257937000024,0.1741933999946923
2025-06-13,2960.0319,2872.3269,18813.17020893778,7819.810329702263,26632.98053864004,33236.0799292,1882.5649871333321,18,13307.592550000001,10858.084435,4323.823101333334,0.17116660000465345
2025-06-14,2872.3269,8550.0,21766.1208171713,5814.223217837663,27580.344035008962,40016.143488999995,1885.7047486666656,14,19711.03153,10856.0297779,6853.503735566666,0.1792686999979196
2025-06-15,8550.0,8550.0,49822.6826498752,2151.836310173001,51974.5189600482,80097.88059999999,555.055720666667,14,22625.3716,18326.551052,5727.141439333336,0.18809569999575615
2025-06-16,8550.0,8550.0,50323.0349497608,4054.0388458313264,54377.07379559212,80698.687228,1207.579353666665,16,22677.09556,18368.447414000002,4903.565619000003,0.1494657000002917
2025-06-17,8550.0,8550.0,50765.18010802539,8306.975597294993,59072.15570532039,81317.375111,2111.4160496666645,21,22932.26685,18575.136184000003,4434.649278000002,0.165446900005918
2025-06-18,8550.0,8550.0,51315.8157711468,1548.3687188151628,52864.18448996196,82251.744536,406.919028999999,10,23187.982259,18782.26568,7324.556086000002,0.17014930000004824
2025-06-19,8550.0,2808.4032,48285.699942664396,2713.666468386494,50999.36641105089,75229.97969000001,733.2684636666652,15,16762.487950000002,18745.052402,9686.30840566667,0.15826620000007097
2025-06-20,2808.4032,2813.0216,20179.453475297596,986.1003971633321,21165.55387246093,34928.794432,387.5280566666663,10,13279.757939000001,10752.447368100002,10388.431067766669,0.15755400000489317
2025-06-21,2813.0216,8550.0,22981.0824095441,1432.427179128332,24413.50958867243,41523.785579999996,446.896583333333,8,19494.364627000003,10627.154816,13768.731952333335,0.15558820000296691
2025-06-22,8550.0,8550.0,51034.6263574746,765.819501013332,51800.44585848793,81522.711156,238.05046999999968,6,22908.89918,18556.208390000003,9950.729736000003,0.14548910000303295
2025-06-23,8550.0,8550.0,50561.8222697109,679.0176669999989,51240.8399367109,80937.446696,192.39441333333275,8,22883.1112589,18535.320168,9720.764018433338,0.1409401999990223
2025-06-24,8550.0,8550.0,49803.444934158004,17603.382773143065,67406.82770730107,79837.2634,4277.415644533334,13,22839.376013,18499.8945838,3506.4053653333362,0.16967060000024503
2025-06-25,8550.0,8550.0,50205.9225584772,4824.296105733998,55030.2186642112,80601.014184,1329.035292666666,7,22806.818295000005,18473.522865,7159.332680000004,0.17814469999575522
2025-06-26,8550.0,2432.2712,47639.620361341294,1041.6632134046658,48681.28357474596,73893.2420405,250.06789499999977,9,16215.298833,18640.347981000003,9020.975250166668,0.17723860000114655
2025-06-27,2432.2712,2541.4118,20686.4890316198,282.1726920599997,20968.6617236798,35506.84839,93.68920333333327,7,13005.077290000001,10435.8860771,13259.700513766667,0.15388720000191825
2025-06-28,2541.4118,8550.0,23590.171216706003,1195.8291502448155,24786.00036695082,42542.45742,305.4389636999997,11,19722.328586,10567.3567883,11915.998469333334,0.14247059999615885
2025-06-29,8550.0,8550.0,51684.53755219482,2328.5559076523346,54013.09345984716,82229.8200961,808.7385786666671,8,23032.60282,18656.408338,9394.595659433337,0.16559560000314377
2025-06-30,8550.0,8550.0,51918.502037656406,3251.399244216664,55169.90128187307,82485.1904576,840.6137143333327,8,22789.589160000003,18459.567269,9118.098297600001,0.16438129999733064
2025-07-01,8550.0,8550.0,51994.2203174785,12970.691687970484,64964.91200544899,82735.094038,4290.3222579999965,11,22679.74982,18370.597410000002,3849.7198526666666,0.15083279999817023
2025-07-02,8550.0,8550.0,50710.82556458468,13635.87315666665,64346.698721251334,81101.2834518,4347.864666666663,8,22402.777532,18146.249818000004,8287.854037800002,0.1451359999991837
2025-07-03,8550.0,2541.5532,46887.3132215331,21063.538434794405,67950.8516563275,72759.208066,6221.882443833331,10,15720.257079500001,18141.010365500002,1641.4248625000002,0.1819824999984121
2025-07-04,2541.5532,2607.7478,21472.412883689798,16844.626871999328,38317.039755689126,36647.510896,5058.050877999998,8,12985.53013,10458.704283,10297.868460333331,0.16129699999873992
